TS,Abs_in,Terb_in,O3_dose,pH_set,Abs_out,Terb_out,Estacio_code,COAGULANT,FLOCULANT
2023-07-27 19:00:00,5.33125,39.2948717948718,0.5,7.8023567,3.0625,0.0,1.0,21.11,1.19
2023-07-27 20:00:00,5.33125,39.2948717948718,0.5,7.8009276,3.0625,0.0,1.0,21.11,1.19
2023-07-27 21:00:00,5.43125,39.2948717948718,0.5,7.801075,3.0625,0.0,1.0,21.11,1.19
2023-07-27 22:00:00,5.34375,39.2948717948718,0.5,7.8009405,3.0625,0.0,1.0,21.11,1.19
2023-07-27 23:00:00,5.39375,39.2948717948718,0.5,7.801193,3.0625,0.0,1.0,21.11,1.19
2023-07-28 00:00:00,5.3875003,39.2948717948718,0.5,7.7978697,3.05,0.0,1.0,21.11,1.19
2023-07-28 01:00:00,5.4625,39.2948717948718,0.5,7.798,3.05,0.0,1.0,21.11,1.19
2023-07-28 02:00:00,5.3625,39.2948717948718,0.5,7.7973266,3.05625,0.0,1.0,21.11,1.19
2023-07-28 03:00:00,5.36875,39.2948717948718,0.5,7.797357,3.0687501,0.0,1.0,21.11,1.19
2023-07-28 04:00:00,5.38125,39.2948717948718,0.5,7.795183,3.09375,0.0,1.0,21.11,1.19
2023-07-28 05:00:00,5.375,39.2948717948718,0.5,7.79555,3.1000001,0.0,1.0,21.11,1.19
2023-07-28 06:00:00,5.375,39.2948717948718,0.5,7.795353,3.0875,0.0,1.0,21.11,1.19
2023-07-28 07:00:00,5.38125,39.2948717948718,0.5,7.797768,3.0625,0.0,1.0,21.11,1.19
2023-07-28 08:00:00,5.39375,39.2948717948718,0.5,7.7998886,3.0687501,0.0,1.0,21.11,1.19
2023-07-28 09:00:00,5.39375,39.2948717948718,0.5,7.801667,3.0687501,0.0,1.0,21.11,1.19
2023-07-28 10:00:00,5.34375,39.2948717948718,0.5,7.8038135,3.08125,0.0,1.0,21.11,1.19
2023-07-28 11:00:00,5.3,39.2948717948718,0.5,7.801404,3.05625,0.0,1.0,21.11,1.19
2023-07-28 12:00:00,5.2937503,39.2948717948718,0.5,7.805852,3.05625,0.0,1.0,21.11,1.19
